1618524957,0.04968833923339844
1618524958,0.031667470932006836
1618524959,0.0403139591217041
1618524961,0.02471446990966797
1618524962,0.029451847076416016
1618524963,0.04317617416381836
1618524965,0.04622340202331543
1618524966,0.025601863861083984
1618524967,0.02680683135986328
1618524968,0.03072047233581543
1618524970,0.025110960006713867
1618524972,0.042844295501708984
1618524973,0.028496503829956055
1618524974,0.03351140022277832
1618524976,0.03819394111633301
1618524977,0.031940460205078125
1618524978,0.027902603149414062
1618524979,0.02696084976196289
1618524980,0.033965349197387695
1618524981,0.034403085708618164
1618524981,0.02851390838623047
1618524982,0.03018021583557129
1618524983,0.055666208267211914
1618524985,0.030209064483642578
1618524986,0.046549081802368164
1618524987,0.03288745880126953
1618524989,0.036620378494262695
1618524990,0.03609037399291992
1618524992,0.037366628646850586
1618524993,0.026777982711791992
1618524995,0.03286552429199219
1618524996,0.03149557113647461
1618524998,0.04230690002441406
1618524999,0.032939910888671875
1618525000,0.029829740524291992
1618525001,0.02814340591430664
1618525002,0.0278775691986084
1618525003,0.0294644832611084
1618525004,0.03380632400512695
1618525006,0.03753399848937988
1618525007,0.03387713432312012
1618525009,0.04198479652404785
1618525010,0.06683206558227539
1618525012,0.04410576820373535
1618525013,0.024675846099853516
1618525014,0.028748273849487305
1618525015,0.029877662658691406
1618525017,0.029595613479614258
1618525018,0.12757182121276855
1618525019,0.029088258743286133
1618525020,0.03155994415283203
1618525021,0.06296277046203613
1618525022,0.053330421447753906
1618525024,0.031173229217529297
1618525025,0.030858516693115234
1618525026,0.036457061767578125
1618525027,0.023377180099487305
1618525029,0.05029463768005371
1618525030,0.042368173599243164
1618525031,0.02788376808166504
1618525033,0.03521442413330078
1618525034,0.04062533378601074
1618525035,0.028481245040893555
1618525036,0.030530214309692383
1618525037,0.024979352951049805
1618525038,0.029408693313598633
1618525039,0.028167247772216797
1618525040,0.03450155258178711
1618525042,0.02761697769165039
1618525043,0.025452375411987305
1618525044,0.024592876434326172
1618525045,0.037992000579833984
1618525047,0.04800152778625488
1618525048,0.03202629089355469
1618525049,0.02988600730895996
1618525050,0.025849103927612305
1618525051,0.028853893280029297
1618525052,0.030838727951049805
1618525053,0.02724146842956543
1618525055,0.05314493179321289
1618525056,0.02873063087463379
1618525057,0.026916027069091797
1618525058,0.028872966766357422
1618525059,0.023751497268676758
1618525060,0.027625560760498047
1618525061,0.02912449836730957
1618525062,0.028261899948120117
1618525063,0.03395199775695801
1618525063,0.028191566467285156
1618525064,0.026701688766479492
1618525065,0.025046348571777344
1618525066,0.03920292854309082
1618525067,0.02863907814025879
1618525068,0.024731159210205078
1618525069,0.02841496467590332
1618525070,0.02587723731994629
1618525071,0.025130033493041992
1618525072,0.030684947967529297
1618525073,0.02480936050415039
1618525074,0.02971172332763672
1618525075,0.026347875595092773
1618525076,0.02842998504638672
1618525076,0.02751922607421875
1618525077,0.029107332229614258
1618525078,0.02725696563720703
1618525079,0.030678510665893555
1618525080,0.030272722244262695
1618525081,0.028731822967529297
1618525082,0.029830217361450195
1618525083,0.03000926971435547
1618525084,0.035312652587890625
1618525085,0.0254671573638916
1618525086,0.03144049644470215
1618525087,0.026165485382080078
1618525088,0.028534412384033203
1618525089,0.02509021759033203
1618525090,0.030065059661865234
1618525090,0.024068832397460938
1618525091,0.024582862854003906
1618525092,0.029266834259033203
1618525093,0.02950263023376465
1618525094,0.028032302856445312
1618525095,0.026201963424682617
1618525096,0.030078649520874023
1618525097,0.030559062957763672
1618525098,0.02615070343017578
1618525099,0.028626680374145508
1618525100,0.02699136734008789
1618525101,0.028497934341430664
1618525102,0.027599096298217773
1618525102,0.026102304458618164
1618525103,0.026645421981811523
1618525104,0.031147480010986328
1618525105,0.0320429801940918
1618525106,0.028444528579711914
1618525107,0.026024818420410156
1618525108,0.025538921356201172
1618525109,0.030709028244018555
1618525110,0.029156208038330078
1618525111,0.02837967872619629
1618525112,0.030274629592895508
1618525113,0.033238887786865234
1618525114,0.0302278995513916
1618525115,0.03498697280883789
1618525116,0.02718663215637207
1618525116,0.02340555191040039
1618525117,0.025147438049316406
1618525118,0.028316259384155273
1618525119,0.030431747436523438
1618525120,0.028835296630859375
1618525121,0.027940750122070312
1618525122,0.030340194702148438
1618525123,0.027715206146240234
1618525124,0.030180692672729492
1618525125,0.028032779693603516
1618525126,0.02709174156188965
1618525127,0.03126192092895508
1618525128,0.030175209045410156
1618525129,0.029381513595581055
1618525130,0.03240466117858887
1618525131,0.028492212295532227
1618525131,0.030953407287597656
1618525132,0.030742883682250977
1618525133,0.03632974624633789
1618525134,0.027975082397460938
1618525135,0.02847599983215332
1618525136,0.03447556495666504
1618525137,0.02920699119567871
1618525138,0.030632495880126953
1618525139,0.024388551712036133
1618525140,0.02559065818786621
1618525141,0.028165578842163086
1618525142,0.028760910034179688
1618525143,0.030072927474975586
1618525144,0.03083634376525879
1618525145,0.027056217193603516
1618525145,0.02311420440673828
1618525146,0.03540992736816406
1618525147,0.02808690071105957
1618525148,0.026459455490112305
1618525149,0.02903270721435547
1618525150,0.02419304847717285
1618525151,0.02655339241027832
1618525152,0.029514074325561523
1618525153,0.02758479118347168
1618525154,0.024025917053222656
1618525155,0.028379440307617188
1618525156,0.03183126449584961
1618525157,0.023079872131347656
1618525158,0.033918142318725586
1618525159,0.023981809616088867
1618525159,0.027034282684326172
1618525160,0.030376195907592773
1618525161,0.027050495147705078
1618525162,0.03499889373779297
1618525163,0.03106975555419922
1618525164,0.030916690826416016
1618525165,0.024155616760253906
1618525166,0.023035764694213867
1618525167,0.028325319290161133
1618525168,0.02863025665283203
1618525169,0.02990269660949707
1618525170,0.02608013153076172
1618525171,0.02474212646484375
1618525172,0.034989356994628906
1618525172,0.025929689407348633
1618525173,0.03249382972717285
1618525174,0.02818775177001953
1618525175,0.02597355842590332
1618525176,0.030260086059570312
1618525177,0.025313377380371094
1618525178,0.03534340858459473
1618525179,0.02858591079711914
1618525180,0.030625343322753906
1618525181,0.02988409996032715
1618525182,0.02743983268737793
1618525183,0.034436702728271484
1618525184,0.02799701690673828
